PhaveT_ID	PID	TID	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
605	5	7347	n	n	n	n	n	n	n	n
606	5	7412	n	n	n	n	n	n	n	n
607	5	7543	n	n	n	n	n	n	n	n
608	5	7569	n	n	n	n	n	n	n	n
609	5	7687	n	n	n	n	n	n	n	n
610	5	7877	n	n	n	n	n	n	n	n
611	5	7925	n	n	n	n	n	n	n	n
612	5	8209	n	n	n	n	n	n	n	n
613	5	8232	n	n	n	n	n	n	n	n
614	5	8274	n	n	n	n	n	n	n	n
615	5	8313	n	n	n	n	n	n	n	n
616	5	8355	n	n	n	n	n	n	n	n
617	5	8409	n	n	n	n	n	n	n	n
618	5	8414	n	n	n	n	n	n	n	n
619	5	8452	n	n	n	n	n	n	n	n
620	5	8636	n	n	n	n	n	n	n	n
621	5	8849	n	n	n	n	n	n	n	n
622	5	9178	n	n	n	n	n	n	n	n
623	5	9235	n	n	n	n	n	n	n	n
624	5	9382	n	n	n	n	n	n	n	n
625	5	9592	n	n	n	n	n	n	n	n
626	5	9682	n	n	n	n	n	n	n	n
627	5	9690	n	n	n	n	n	n	n	n
628	5	9750	n	n	n	n	n	n	n	n
629	5	9895	n	n	n	n	n	n	n	n
630	5	9933	n	n	n	n	n	n	n	n
631	6	85	y	y	n	n	y	y	y	y
632	6	136	y	y	n	n	n	y	y	n
633	6	170	n	y	n	n	n	n	y	n
634	6	490	n	y	n	n	n	n	y	n
635	6	824	n	y	n	n	n	n	y	n
636	6	854	n	y	n	n	n	n	y	n
637	6	1001	n	y	n	n	n	n	n	n
638	6	1062	n	y	n	n	n	n	n	n
639	6	1069	n	n	n	n	n	n	n	n
640	6	1091	n	n	n	n	n	n	n	n
641	6	1107	n	n	n	n	n	n	n	n
642	6	1111	n	n	n	n	n	n	n	n
643	6	1149	n	n	n	n	n	n	n	n
644	6	1294	n	n	n	n	n	n	n	n
645	6	1311	n	n	n	n	n	n	n	n
646	6	1333	n	n	n	n	n	n	n	n
647	6	1608	n	n	n	n	n	n	n	n
648	6	1694	n	n	n	n	n	n	n	n
649	6	1746	n	n	n	n	n	n	n	n
650	6	1761	n	n	n	n	n	n	n	n
651	6	1868	n	n	n	n	n	n	n	n
652	6	1902	n	n	n	n	n	n	n	n
653	6	1904	n	n	n	n	n	n	n	n
654	6	1914	n	n	n	n	n	n	n	n
655	6	2055	n	n	n	n	n	n	n	n
656	6	2078	n	n	n	n	n	n	n	n
657	6	2256	n	n	n	n	n	n	n	n
658	6	2330	n	n	n	n	n	n	n	n
659	6	2572	n	n	n	n	n	n	n	n
660	6	2641	n	n	n	n	n	n	n	n
661	6	2666	n	n	n	n	n	n	n	n
662	6	2773	n	n	n	n	n	n	n	n
663	6	2908	n	n	n	n	n	n	n	n
664	6	2982	n	n	n	n	n	n	n	n
665	6	2993	n	n	n	n	n	n	n	n
666	6	3056	n	n	n	n	n	n	n	n
667	6	3066	n	n	n	n	n	n	n	n
668	6	3333	n	n	n	n	n	n	n	n
669	6	3347	n	n	n	n	n	n	n	n
670	6	3376	n	n	n	n	n	n	n	n
671	6	3473	n	n	n	n	n	n	n	n
672	6	3524	n	n	n	n	n	n	n	n
673	6	3575	n	n	n	n	n	n	n	n
674	6	3816	n	n	n	n	n	n	n	n
675	6	3909	n	n	n	n	n	n	n	n
676	6	4156	n	n	n	n	n	n	n	n
677	6	4193	n	n	n	n	n	n	n	n
678	6	4373	n	n	n	n	n	n	n	n
679	6	4520	n	n	n	n	n	n	n	n
680	6	4830	n	n	n	n	n	n	n	n
681	6	4890	n	n	n	n	n	n	n	n
682	6	4892	n	n	n	n	n	n	n	n
683	6	5040	n	n	n	n	n	n	n	n
684	6	5085	n	n	n	n	n	n	n	n
685	6	5090	n	n	n	n	n	n	n	n
686	6	5096	n	n	n	n	n	n	n	n
687	6	5108	n	n	n	n	n	n	n	n
688	6	5178	n	n	n	n	n	n	n	n
689	6	5246	n	n	n	n	n	n	n	n
690	6	5365	n	n	n	n	n	n	n	n
691	6	5454	n	n	n	n	n	n	n	n
692	6	5721	n	n	n	n	n	n	n	n
693	6	5823	n	n	n	n	n	n	n	n
694	6	5852	n	n	n	n	n	n	n	n
695	6	5946	n	n	n	n	n	n	n	n
696	6	6140	n	n	n	n	n	n	n	n
697	6	6220	n	n	n	n	n	n	n	n
698	6	6377	n	n	n	n	n	n	n	n
699	6	6460	n	n	n	n	n	n	n	n
700	6	6462	n	n	n	n	n	n	n	n
701	6	6564	n	n	n	n	n	n	n	n
702	6	6975	n	n	n	n	n	n	n	n
703	6	7142	n	n	n	n	n	n	n	n
704	6	7148	n	n	n	n	n	n	n	n
705	6	7302	n	n	n	n	n	n	n	n
706	6	7453	n	n	n	n	n	n	n	n
707	6	7530	n	n	n	n	n	n	n	n
708	6	7612	n	n	n	n	n	n	n	n
709	6	7636	n	n	n	n	n	n	n	n
710	6	7679	n	n	n	n	n	n	n	n
711	6	7894	n	n	n	n	n	n	n	n
712	6	7976	n	n	n	n	n	n	n	n
713	6	8047	n	n	n	n	n	n	n	n
714	6	8104	n	n	n	n	n	n	n	n
715	6	8119	n	n	n	n	n	n	n	n
716	6	8209	n	n	n	n	n	n	n	n
717	6	8260	n	n	n	n	n	n	n	n
718	6	8312	n	n	n	n	n	n	n	n
719	6	8390	n	n	n	n	n	n	n	n
720	6	8441	n	n	n	n	n	n	n	n
721	6	8467	n	n	n	n	n	n	n	n
722	6	8501	n	n	n	n	n	n	n	n
723	6	8671	n	n	n	n	n	n	n	n
724	6	8855	n	n	n	n	n	n	n	n
725	6	8938	n	n	n	n	n	n	n	n
726	6	8949	n	n	n	n	n	n	n	n
727	6	8993	n	n	n	n	n	n	n	n
728	6	9116	n	n	n	n	n	n	n	n
729	6	9214	n	n	n	n	n	n	n	n
730	6	9405	n	n	n	n	n	n	n	n
731	6	9514	n	n	n	n	n	n	n	n
732	6	9600	n	n	n	n	n	n	n	n
733	6	9624	n	n	n	n	n	n	n	n
734	6	9727	n	n	n	n	n	n	n	n
735	6	9809	n	n	n	n	n	n	n	n
736	6	9848	n	n	n	n	n	n	n	n
737	6	9910	n	n	n	n	n	n	n	n
738	7	142	y	y	n	n	y	y	y	y
739	7	146	y	y	n	n	y	n	y	y
740	7	176	y	y	n	n	y	n	y	n
741	7	360	y	y	n	n	y	n	y	n
742	7	464	y	y	n	n	y	n	n	n
743	7	576	y	y	n	n	n	n	n	n
744	7	605	y	y	n	n	n	n	n	n
745	7	654	y	y	n	n	n	n	n	n
746	7	751	y	y	n	n	n	n	n	n
747	7	928	n	y	n	n	n	n	n	n
748	7	1040	n	y	n	n	n	n	n	n
749	7	1060	n	n	n	n	n	n	n	n
750	7	1073	n	n	n	n	n	n	n	n
751	7	1085	n	n	n	n	n	n	n	n
752	7	1212	n	n	n	n	n	n	n	n
753	7	1442	n	n	n	n	n	n	n	n
754	7	1532	n	n	n	n	n	n	n	n
755	7	1554	n	n	n	n	n	n	n	n
756	7	1584	n	n	n	n	n	n	n	n
757	7	1586	n	n	n	n	n	n	n	n
758	7	1735	n	n	n	n	n	n	n	n
759	7	1952	n	n	n	n	n	n	n	n
760	7	1968	n	n	n	n	n	n	n	n
761	7	2017	n	n	n	n	n	n	n	n
762	7	2033	n	n	n	n	n	n	n	n
763	7	2164	n	n	n	n	n	n	n	n
764	7	2374	n	n	n	n	n	n	n	n
765	7	2475	n	n	n	n	n	n	n	n
766	7	2551	n	n	n	n	n	n	n	n
767	7	2789	n	n	n	n	n	n	n	n
768	7	2791	n	n	n	n	n	n	n	n
769	7	2871	n	n	n	n	n	n	n	n
770	7	2963	n	n	n	n	n	n	n	n
771	7	2966	n	n	n	n	n	n	n	n
772	7	2984	n	n	n	n	n	n	n	n
773	7	3127	n	n	n	n	n	n	n	n
774	7	3365	n	n	n	n	n	n	n	n
775	7	3404	n	n	n	n	n	n	n	n
776	7	3415	n	n	n	n	n	n	n	n
777	7	3487	n	n	n	n	n	n	n	n
778	7	3573	n	n	n	n	n	n	n	n
779	7	3577	n	n	n	n	n	n	n	n
780	7	3727	n	n	n	n	n	n	n	n
781	7	3815	n	n	n	n	n	n	n	n
782	7	3847	n	n	n	n	n	n	n	n
783	7	3873	n	n	n	n	n	n	n	n
784	7	4113	n	n	n	n	n	n	n	n
785	7	4126	n	n	n	n	n	n	n	n
786	7	4343	n	n	n	n	n	n	n	n
787	7	4421	n	n	n	n	n	n	n	n
788	7	4430	n	n	n	n	n	n	n	n
789	7	4579	n	n	n	n	n	n	n	n
790	7	4661	n	n	n	n	n	n	n	n
791	7	4871	n	n	n	n	n	n	n	n
792	7	4946	n	n	n	n	n	n	n	n
793	7	5125	n	n	n	n	n	n	n	n
794	7	5331	n	n	n	n	n	n	n	n
795	7	5368	n	n	n	n	n	n	n	n
796	7	5595	n	n	n	n	n	n	n	n
797	7	5608	n	n	n	n	n	n	n	n
798	7	5803	n	n	n	n	n	n	n	n
799	7	5889	n	n	n	n	n	n	n	n
800	7	6077	n	n	n	n	n	n	n	n
801	7	6093	n	n	n	n	n	n	n	n
802	7	6136	n	n	n	n	n	n	n	n
803	7	6227	n	n	n	n	n	n	n	n
804	7	6414	n	n	n	n	n	n	n	n
805	7	6590	n	n	n	n	n	n	n	n
806	7	6601	n	n	n	n	n	n	n	n
807	7	6659	n	n	n	n	n	n	n	n
808	7	6798	n	n	n	n	n	n	n	n
809	7	6922	n	n	n	n	n	n	n	n
810	7	6971	n	n	n	n	n	n	n	n
811	7	6982	n	n	n	n	n	n	n	n
812	7	7024	n	n	n	n	n	n	n	n
813	7	7116	n	n	n	n	n	n	n	n
814	7	7143	n	n	n	n	n	n	n	n
815	7	7267	n	n	n	n	n	n	n	n
816	7	7332	n	n	n	n	n	n	n	n
817	7	7406	n	n	n	n	n	n	n	n
818	7	7450	n	n	n	n	n	n	n	n
819	7	7491	n	n	n	n	n	n	n	n
820	7	7507	n	n	n	n	n	n	n	n
821	7	7562	n	n	n	n	n	n	n	n
822	7	7732	n	n	n	n	n	n	n	n
823	7	7776	n	n	n	n	n	n	n	n
824	7	7961	n	n	n	n	n	n	n	n
825	7	8054	n	n	n	n	n	n	n	n
826	7	8070	n	n	n	n	n	n	n	n
827	7	8130	n	n	n	n	n	n	n	n
828	7	8174	n	n	n	n	n	n	n	n
829	7	8364	n	n	n	n	n	n	n	n
830	7	8376	n	n	n	n	n	n	n	n
831	7	8397	n	n	n	n	n	n	n	n
832	7	8522	n	n	n	n	n	n	n	n
833	7	8608	n	n	n	n	n	n	n	n
834	7	8631	n	n	n	n	n	n	n	n
835	7	8716	n	n	n	n	n	n	n	n
836	7	8742	n	n	n	n	n	n	n	n
837	7	9106	n	n	n	n	n	n	n	n
838	7	9157	n	n	n	n	n	n	n	n
839	7	9180	n	n	n	n	n	n	n	n
840	7	9186	n	n	n	n	n	n	n	n
841	7	9267	n	n	n	n	n	n	n	n
842	7	9349	n	n	n	n	n	n	n	n
843	7	9352	n	n	n	n	n	n	n	n
844	7	9602	n	n	n	n	n	n	n	n
845	7	9678	n	n	n	n	n	n	n	n
846	7	9810	n	n	n	n	n	n	n	n
847	7	9813	n	n	n	n	n	n	n	n
848	8	24	n	n	n	n	y	y	y	n
849	8	62	n	n	n	n	n	y	n	n
850	8	69	n	n	n	n	n	y	n	n
851	8	157	n	n	n	n	n	y	n	n
852	8	469	n	n	n	n	n	y	n	n
853	8	557	n	n	n	n	n	y	n	n
854	8	686	n	n	n	n	n	y	n	n
855	8	714	n	n	n	n	n	y	n	n
856	8	845	n	n	n	n	n	n	n	n
857	8	981	n	n	n	n	n	n	n	n
858	8	987	n	n	n	n	n	n	n	n
859	8	1370	n	n	n	n	n	n	n	n
860	8	1376	n	n	n	n	n	n	n	n
861	8	1455	n	n	n	n	n	n	n	n
862	8	1553	n	n	n	n	n	n	n	n
863	8	1658	n	n	n	n	n	n	n	n
864	8	1757	n	n	n	n	n	n	n	n
865	8	1885	n	n	n	n	n	n	n	n
866	8	1896	n	n	n	n	n	n	n	n
867	8	1906	n	n	n	n	n	n	n	n
868	8	2025	n	n	n	n	n	n	n	n
869	8	2151	n	n	n	n	n	n	n	n
870	8	2285	n	n	n	n	n	n	n	n
871	8	2756	n	n	n	n	n	n	n	n
872	8	2951	n	n	n	n	n	n	n	n
873	8	2996	n	n	n	n	n	n	n	n
874	8	3038	n	n	n	n	n	n	n	n
875	8	3183	n	n	n	n	n	n	n	n
876	8	3186	n	n	n	n	n	n	n	n
877	8	3310	n	n	n	n	n	n	n	n
878	8	3365	n	n	n	n	n	n	n	n
879	8	3368	n	n	n	n	n	n	n	n
880	8	3494	n	n	n	n	n	n	n	n
881	8	3726	n	n	n	n	n	n	n	n
882	8	4130	n	n	n	n	n	n	n	n
883	8	4162	n	n	n	n	n	n	n	n
884	8	4224	n	n	n	n	n	n	n	n
885	8	4228	n	n	n	n	n	n	n	n
886	8	4401	n	n	n	n	n	n	n	n
887	8	4415	n	n	n	n	n	n	n	n
888	8	4549	n	n	n	n	n	n	n	n
889	8	4618	n	n	n	n	n	n	n	n
890	8	4642	n	n	n	n	n	n	n	n
891	8	4935	n	n	n	n	n	n	n	n
892	8	4979	n	n	n	n	n	n	n	n
893	8	4985	n	n	n	n	n	n	n	n
894	8	5023	n	n	n	n	n	n	n	n
895	8	5142	n	n	n	n	n	n	n	n
896	8	5191	n	n	n	n	n	n	n	n
897	8	5220	n	n	n	n	n	n	n	n
898	8	5257	n	n	n	n	n	n	n	n
899	8	5274	n	n	n	n	n	n	n	n
900	8	5581	n	n	n	n	n	n	n	n
901	8	5585	n	n	n	n	n	n	n	n
902	8	5716	n	n	n	n	n	n	n	n
903	8	5863	n	n	n	n	n	n	n	n
904	8	5947	n	n	n	n	n	n	n	n
905	8	5995	n	n	n	n	n	n	n	n
906	8	6118	n	n	n	n	n	n	n	n
907	8	6213	n	n	n	n	n	n	n	n
908	8	6268	n	n	n	n	n	n	n	n
909	8	6308	n	n	n	n	n	n	n	n
910	8	6367	n	n	n	n	n	n	n	n
911	8	6425	n	n	n	n	n	n	n	n
912	8	6682	n	n	n	n	n	n	n	n
913	8	6831	n	n	n	n	n	n	n	n
914	8	6913	n	n	n	n	n	n	n	n
915	8	6962	n	n	n	n	n	n	n	n
916	8	7032	n	n	n	n	n	n	n	n
917	8	7033	n	n	n	n	n	n	n	n
918	8	7218	n	n	n	n	n	n	n	n
919	8	7362	n	n	n	n	n	n	n	n
920	8	7400	n	n	n	n	n	n	n	n
921	8	7591	n	n	n	n	n	n	n	n
922	8	7694	n	n	n	n	n	n	n	n
923	8	7711	n	n	n	n	n	n	n	n
924	8	7775	n	n	n	n	n	n	n	n
925	8	8062	n	n	n	n	n	n	n	n
926	8	8087	n	n	n	n	n	n	n	n
927	8	8347	n	n	n	n	n	n	n	n
928	8	8508	n	n	n	n	n	n	n	n
929	8	8552	n	n	n	n	n	n	n	n
930	8	8650	n	n	n	n	n	n	n	n
931	8	8651	n	n	n	n	n	n	n	n
932	8	8869	n	n	n	n	n	n	n	n
933	8	8872	n	n	n	n	n	n	n	n
934	8	8941	n	n	n	n	n	n	n	n
935	8	9144	n	n	n	n	n	n	n	n
936	8	9173	n	n	n	n	n	n	n	n
937	8	9265	n	n	n	n	n	n	n	n
938	8	9386	n	n	n	n	n	n	n	n
939	8	9715	n	n	n	n	n	n	n	n
940	8	9758	n	n	n	n	n	n	n	n
941	8	9771	n	n	n	n	n	n	n	n
942	8	9811	n	n	n	n	n	n	n	n
943	9	6	y	n	n	y	n	y	y	n
944	9	59	y	n	n	y	n	y	y	n
945	9	440	y	n	n	y	n	y	n	n
946	9	531	y	n	n	y	n	y	n	n
947	9	660	y	n	n	n	n	y	n	n
948	9	661	y	n	n	n	n	y	n	n
949	9	742	y	n	n	n	n	y	n	n
950	9	766	y	n	n	n	n	y	n	n
951	9	1323	n	n	n	n	n	y	n	n
952	9	1337	n	n	n	n	n	n	n	n
953	9	1384	n	n	n	n	n	n	n	n
954	9	1677	n	n	n	n	n	n	n	n
955	9	1740	n	n	n	n	n	n	n	n
956	9	1770	n	n	n	n	n	n	n	n
957	9	1845	n	n	n	n	n	n	n	n
958	9	2167	n	n	n	n	n	n	n	n
959	9	2198	n	n	n	n	n	n	n	n
960	9	2418	n	n	n	n	n	n	n	n
961	9	2625	n	n	n	n	n	n	n	n
962	9	2630	n	n	n	n	n	n	n	n
963	9	2927	n	n	n	n	n	n	n	n
964	9	2999	n	n	n	n	n	n	n	n
965	9	3141	n	n	n	n	n	n	n	n
966	9	3287	n	n	n	n	n	n	n	n
967	9	3301	n	n	n	n	n	n	n	n
968	9	3384	n	n	n	n	n	n	n	n
969	9	3415	n	n	n	n	n	n	n	n
970	9	3553	n	n	n	n	n	n	n	n
971	9	3633	n	n	n	n	n	n	n	n
972	9	3656	n	n	n	n	n	n	n	n
973	9	3689	n	n	n	n	n	n	n	n
974	9	3695	n	n	n	n	n	n	n	n
975	9	3819	n	n	n	n	n	n	n	n
976	9	3909	n	n	n	n	n	n	n	n
977	9	4089	n	n	n	n	n	n	n	n
978	9	4128	n	n	n	n	n	n	n	n
979	9	4199	n	n	n	n	n	n	n	n
980	9	4409	n	n	n	n	n	n	n	n
981	9	4426	n	n	n	n	n	n	n	n
982	9	4514	n	n	n	n	n	n	n	n
983	9	4792	n	n	n	n	n	n	n	n
984	9	4816	n	n	n	n	n	n	n	n
985	9	4837	n	n	n	n	n	n	n	n
986	9	4904	n	n	n	n	n	n	n	n
987	9	4953	n	n	n	n	n	n	n	n
988	9	4994	n	n	n	n	n	n	n	n
989	9	5190	n	n	n	n	n	n	n	n
990	9	5287	n	n	n	n	n	n	n	n
991	9	5315	n	n	n	n	n	n	n	n
992	9	5451	n	n	n	n	n	n	n	n
993	9	5565	n	n	n	n	n	n	n	n
994	9	5584	n	n	n	n	n	n	n	n
995	9	5595	n	n	n	n	n	n	n	n
996	9	5668	n	n	n	n	n	n	n	n
997	9	5710	n	n	n	n	n	n	n	n
998	9	5762	n	n	n	n	n	n	n	n
999	9	5809	n	n	n	n	n	n	n	n
1000	9	5957	n	n	n	n	n	n	n	n
1001	9	6054	n	n	n	n	n	n	n	n
1002	9	6180	n	n	n	n	n	n	n	n
1003	9	6418	n	n	n	n	n	n	n	n
1004	9	6491	n	n	n	n	n	n	n	n
1005	9	6499	n	n	n	n	n	n	n	n
1006	9	6522	n	n	n	n	n	n	n	n
1007	9	6546	n	n	n	n	n	n	n	n
1008	9	6632	n	n	n	n	n	n	n	n
1009	9	6647	n	n	n	n	n	n	n	n
1010	9	6702	n	n	n	n	n	n	n	n
1011	9	6765	n	n	n	n	n	n	n	n
1012	9	6803	n	n	n	n	n	n	n	n
1013	9	6886	n	n	n	n	n	n	n	n
1014	9	6903	n	n	n	n	n	n	n	n
1015	9	6909	n	n	n	n	n	n	n	n
1016	9	6913	n	n	n	n	n	n	n	n
1017	9	6975	n	n	n	n	n	n	n	n
1018	9	7209	n	n	n	n	n	n	n	n
1019	9	7269	n	n	n	n	n	n	n	n
1020	9	7327	n	n	n	n	n	n	n	n
1021	9	7432	n	n	n	n	n	n	n	n
1022	9	7441	n	n	n	n	n	n	n	n
1023	9	7500	n	n	n	n	n	n	n	n
1024	9	7520	n	n	n	n	n	n	n	n
1025	9	7526	n	n	n	n	n	n	n	n
1026	9	7553	n	n	n	n	n	n	n	n
1027	9	7605	n	n	n	n	n	n	n	n
1028	9	7709	n	n	n	n	n	n	n	n
1029	9	7727	n	n	n	n	n	n	n	n
1030	9	7733	n	n	n	n	n	n	n	n
1031	9	7904	n	n	n	n	n	n	n	n
1032	9	8127	n	n	n	n	n	n	n	n
1033	9	8199	n	n	n	n	n	n	n	n
1034	9	8336	n	n	n	n	n	n	n	n
1035	9	8504	n	n	n	n	n	n	n	n
1036	9	8721	n	n	n	n	n	n	n	n
1037	9	8767	n	n	n	n	n	n	n	n
1038	9	8782	n	n	n	n	n	n	n	n
1039	9	8833	n	n	n	n	n	n	n	n
1040	9	8851	n	n	n	n	n	n	n	n
1041	9	9239	n	n	n	n	n	n	n	n
1042	9	9247	n	n	n	n	n	n	n	n
1043	9	9407	n	n	n	n	n	n	n	n
1044	9	9582	n	n	n	n	n	n	n	n
1045	9	9640	n	n	n	n	n	n	n	n
1046	9	9787	n	n	n	n	n	n	n	n
1047	9	9819	n	n	n	n	n	n	n	n
1048	9	9884	n	n	n	n	n	n	n	n
1049	10	63	n	y	y	n	y	y	n	n
1050	10	119	n	y	y	n	y	y	n	n
1051	10	141	n	y	n	n	n	y	n	n
1052	10	168	n	n	n	n	n	n	n	n
1053	10	362	n	n	n	n	n	n	n	n
1054	10	672	n	n	n	n	n	n	n	n
1055	10	680	n	n	n	n	n	n	n	n
1056	10	735	n	n	n	n	n	n	n	n
1057	10	775	n	n	n	n	n	n	n	n
1058	10	797	n	n	n	n	n	n	n	n
1059	10	1223	n	n	n	n	n	n	n	n
1060	10	1237	n	n	n	n	n	n	n	n
1061	10	1345	n	n	n	n	n	n	n	n
1062	10	1539	n	n	n	n	n	n	n	n
1063	10	1740	n	n	n	n	n	n	n	n
1064	10	1791	n	n	n	n	n	n	n	n
1065	10	1919	n	n	n	n	n	n	n	n
1066	10	2074	n	n	n	n	n	n	n	n
1067	10	2215	n	n	n	n	n	n	n	n
1068	10	2318	n	n	n	n	n	n	n	n
1069	10	2357	n	n	n	n	n	n	n	n
1070	10	2447	n	n	n	n	n	n	n	n
1071	10	3098	n	n	n	n	n	n	n	n
1072	10	3198	n	n	n	n	n	n	n	n
1073	10	3213	n	n	n	n	n	n	n	n
1074	10	3337	n	n	n	n	n	n	n	n
1075	10	3410	n	n	n	n	n	n	n	n
1076	10	3492	n	n	n	n	n	n	n	n
1077	10	3593	n	n	n	n	n	n	n	n
1078	10	3642	n	n	n	n	n	n	n	n
1079	10	3691	n	n	n	n	n	n	n	n
1080	10	3715	n	n	n	n	n	n	n	n
1081	10	3827	n	n	n	n	n	n	n	n
1082	10	3893	n	n	n	n	n	n	n	n
1083	10	3905	n	n	n	n	n	n	n	n
1084	10	4106	n	n	n	n	n	n	n	n
1085	10	4167	n	n	n	n	n	n	n	n
1086	10	4241	n	n	n	n	n	n	n	n
1087	10	4279	n	n	n	n	n	n	n	n
1088	10	4327	n	n	n	n	n	n	n	n
1089	10	4353	n	n	n	n	n	n	n	n
1090	10	4407	n	n	n	n	n	n	n	n
1091	10	4425	n	n	n	n	n	n	n	n
1092	10	4430	n	n	n	n	n	n	n	n
1093	10	4509	n	n	n	n	n	n	n	n
1094	10	4541	n	n	n	n	n	n	n	n
1095	10	4653	n	n	n	n	n	n	n	n
1096	10	4696	n	n	n	n	n	n	n	n
1097	10	4717	n	n	n	n	n	n	n	n
1098	10	4946	n	n	n	n	n	n	n	n
1099	10	4953	n	n	n	n	n	n	n	n
1100	10	5245	n	n	n	n	n	n	n	n
1101	10	5272	n	n	n	n	n	n	n	n
1102	10	5430	n	n	n	n	n	n	n	n
1103	10	5526	n	n	n	n	n	n	n	n
1104	10	5532	n	n	n	n	n	n	n	n
1105	10	5550	n	n	n	n	n	n	n	n
1106	10	5681	n	n	n	n	n	n	n	n
1107	10	5791	n	n	n	n	n	n	n	n
1108	10	5806	n	n	n	n	n	n	n	n
1109	10	5858	n	n	n	n	n	n	n	n
1110	10	5860	n	n	n	n	n	n	n	n
1111	10	5938	n	n	n	n	n	n	n	n
1112	10	6063	n	n	n	n	n	n	n	n
1113	10	6071	n	n	n	n	n	n	n	n
1114	10	6142	n	n	n	n	n	n	n	n
1115	10	6152	n	n	n	n	n	n	n	n
1116	10	6215	n	n	n	n	n	n	n	n
1117	10	6266	n	n	n	n	n	n	n	n
1118	10	6407	n	n	n	n	n	n	n	n
1119	10	6442	n	n	n	n	n	n	n	n
1120	10	6489	n	n	n	n	n	n	n	n
1121	10	6554	n	n	n	n	n	n	n	n
1122	10	6999	n	n	n	n	n	n	n	n
1123	10	7022	n	n	n	n	n	n	n	n
1124	10	7163	n	n	n	n	n	n	n	n
1125	10	7234	n	n	n	n	n	n	n	n
1126	10	7338	n	n	n	n	n	n	n	n
1127	10	7731	n	n	n	n	n	n	n	n
1128	10	7861	n	n	n	n	n	n	n	n
1129	10	7912	n	n	n	n	n	n	n	n
1130	10	7923	n	n	n	n	n	n	n	n
1131	10	7973	n	n	n	n	n	n	n	n
1132	10	8024	n	n	n	n	n	n	n	n
1133	10	8045	n	n	n	n	n	n	n	n
1134	10	8115	n	n	n	n	n	n	n	n
1135	10	8120	n	n	n	n	n	n	n	n
1136	10	8264	n	n	n	n	n	n	n	n
1137	10	8421	n	n	n	n	n	n	n	n
1138	10	8454	n	n	n	n	n	n	n	n
1139	10	8534	n	n	n	n	n	n	n	n
1140	10	8548	n	n	n	n	n	n	n	n
1141	10	8566	n	n	n	n	n	n	n	n
1142	10	8664	n	n	n	n	n	n	n	n
1143	10	8679	n	n	n	n	n	n	n	n
1144	10	8810	n	n	n	n	n	n	n	n
1145	10	8936	n	n	n	n	n	n	n	n
1146	10	9042	n	n	n	n	n	n	n	n
1147	10	9076	n	n	n	n	n	n	n	n
1148	10	9165	n	n	n	n	n	n	n	n
1149	10	9438	n	n	n	n	n	n	n	n
1150	10	9467	n	n	n	n	n	n	n	n
1151	10	9527	n	n	n	n	n	n	n	n
1152	10	9684	n	n	n	n	n	n	n	n
1153	10	9831	n	n	n	n	n	n	n	n
1154	10	9888	n	n	n	n	n	n	n	n
1155	11	15	y	n	y	y	y	y	y	y
1156	11	71	y	n	n	y	y	y	y	y
1157	11	97	n	n	n	y	y	y	y	y
1158	11	247	n	n	n	n	y	y	n	n
1159	11	266	n	n	n	n	y	y	n	n
1160	11	450	n	n	n	n	n	y	n	n
1161	11	531	n	n	n	n	n	y	n	n
1162	11	575	n	n	n	n	n	n	n	n
1163	11	622	n	n	n	n	n	n	n	n
1164	11	645	n	n	n	n	n	n	n	n
1165	11	669	n	n	n	n	n	n	n	n
1166	11	764	n	n	n	n	n	n	n	n
1167	11	973	n	n	n	n	n	n	n	n
1168	11	1073	n	n	n	n	n	n	n	n
1169	11	1121	n	n	n	n	n	n	n	n
1170	11	1135	n	n	n	n	n	n	n	n
1171	11	1166	n	n	n	n	n	n	n	n
1172	11	1194	n	n	n	n	n	n	n	n
1173	11	1265	n	n	n	n	n	n	n	n
1174	11	1308	n	n	n	n	n	n	n	n
1175	11	1447	n	n	n	n	n	n	n	n
1176	11	1580	n	n	n	n	n	n	n	n
1177	11	1593	n	n	n	n	n	n	n	n
1178	11	1734	n	n	n	n	n	n	n	n
1179	11	1899	n	n	n	n	n	n	n	n
1180	11	2010	n	n	n	n	n	n	n	n
1181	11	2051	n	n	n	n	n	n	n	n
1182	11	2211	n	n	n	n	n	n	n	n
1183	11	2251	n	n	n	n	n	n	n	n
1184	11	2282	n	n	n	n	n	n	n	n
1185	11	2598	n	n	n	n	n	n	n	n
1186	11	2638	n	n	n	n	n	n	n	n
1187	11	2680	n	n	n	n	n	n	n	n
1188	11	3006	n	n	n	n	n	n	n	n
1189	11	3024	n	n	n	n	n	n	n	n
1190	11	3033	n	n	n	n	n	n	n	n
1191	11	3166	n	n	n	n	n	n	n	n
1192	11	3323	n	n	n	n	n	n	n	n
1193	11	3491	n	n	n	n	n	n	n	n
1194	11	3726	n	n	n	n	n	n	n	n
1195	11	3882	n	n	n	n	n	n	n	n
1196	11	4005	n	n	n	n	n	n	n	n
1197	11	4183	n	n	n	n	n	n	n	n
1198	11	4225	n	n	n	n	n	n	n	n
1199	11	4244	n	n	n	n	n	n	n	n
1200	11	4780	n	n	n	n	n	n	n	n
1201	11	4813	n	n	n	n	n	n	n	n
1202	11	5069	n	n	n	n	n	n	n	n
1203	11	5080	n	n	n	n	n	n	n	n
